LocationID;LocationType;Date;tre200dx
4352;1;202310010000;23.2
4354;1;202310010000;22.4
4356;1;202310010000;24.1
4357;1;202310010000;23.3
4359;1;202310010000;21.7
4360;1;202310010000;22.7
4361;1;202310010000;21.8
4362;1;202310010000;22.0
4363;1;202310010000;23.3
4365;1;202310010000;21.1
4366;1;202310010000;21.4
4367;1;202310010000;23.0
4370;1;202310010000;23.7
4372;1;202310010000;23.8
4373;1;202310010000;23.8
4374;1;202310010000;22.2
4375;1;202310010000;22.9
4377;1;202310010000;20.8
4378;1;202310010000;21.8
4379;1;202310010000;22.8
4380;1;202310010000;22.9
4381;1;202310010000;23.3
4382;1;202310010000;23.3
4383;1;202310010000;22.0
4385;1;202310010000;21.8
4387;1;202310010000;24.1
4389;1;202310010000;25.2
4390;1;202310010000;25.1
4391;1;202310010000;23.9
4392;1;202310010000;22.7
4393;1;202310010000;21.3
4394;1;202310010000;22.7
4395;1;202310010000;22.5
4396;1;202310010000;22.9
4401;1;202310010000;22.6
4404;1;202310010000;22.8
4405;1;202310010000;22.7
4406;1;202310010000;23.0
4407;1;202310010000;22.3
4409;1;202310010000;23.3
4412;1;202310010000;25.7
4413;1;202310010000;25.3
4415;1;202310010000;25.8
4416;1;202310010000;25.7
4417;1;202310010000;21.4
4418;1;202310010000;23.5
4419;1;202310010000;23.4
4420;1;202310010000;23.2
4431;1;202310010000;20.1
4459;1;202310010000;14.8
4461;1;202310010000;22.8
4462;1;202310010000;21.9
4463;1;202310010000;22.6
4464;1;202310010000;22.1
4465;1;202310010000;21.3
4467;1;202310010000;22.8
4468;1;202310010000;25.5
4469;1;202310010000;17.0
4470;1;202310010000;15.6
4471;1;202310010000;22.9
4472;1;202310010000;21.8
4473;1;202310010000;22.8
4474;1;202310010000;22.9
4476;1;202310010000;23.3
4477;1;202310010000;23.9
4478;1;202310010000;21.1
4479;1;202310010000;23.5
4480;1;202310010000;21.6
4481;1;202310010000;22.9
4482;1;202310010000;21.4
4483;1;202310010000;18.2
4484;1;202310010000;22.4
4485;1;202310010000;18.3
4486;1;202310010000;23.3
4489;1;202310010000;22.1
4490;1;202310010000;20.8
4491;1;202310010000;20.9
4492;1;202310010000;23.3
4493;1;202310010000;21.8
4494;1;202310010000;20.9
4495;1;202310010000;20.2
4496;1;202310010000;17.9
4497;1;202310010000;20.8
4498;1;202310010000;17.5
4499;1;202310010000;18.1
4500;1;202310010000;21.2
4501;1;202310010000;15.9
4615;1;202310010000;25.4
4616;1;202310010000;23.5
4624;1;202310010000;20.7
4640;1;202310010000;21.1
4641;1;202310010000;22.3
4643;1;202310010000;18.9
4644;1;202310010000;25.8
4646;1;202310010000;20.8
4647;1;202310010000;18.1
4648;1;202310010000;25.0
4649;1;202310010000;20.4
4650;1;202310010000;23.1
4651;1;202310010000;22.9
4652;1;202310010000;22.5
4653;1;202310010000;20.3
4654;1;202310010000;22.5
4655;1;202310010000;22.0
4656;1;202310010000;23.2
4657;1;202310010000;22.5
4658;1;202310010000;23.1
4659;1;202310010000;19.9
4660;1;202310010000;23.5
4661;1;202310010000;20.2
4662;1;202310010000;21.4
4663;1;202310010000;21.8
4664;1;202310010000;20.1
4665;1;202310010000;19.4
4707;1;202310010000;20.3
4737;1;202310010000;20.9
4753;1;202310010000;21.8
4776;1;202310010000;21.2
4789;1;202310010000;23.0
4793;1;202310010000;21.5
4801;1;202310010000;23.1
4819;1;202310010000;22.4
4824;1;202310010000;19.7
4826;1;202310010000;23.4
4841;1;202310010000;19.4
4850;1;202310010000;23.3
4857;1;202310010000;21.9
4862;1;202310010000;22.2
4864;1;202310010000;19.9
4870;1;202310010000;22.3
4871;1;202310010000;21.4
4872;1;202310010000;21.6
4880;1;202310010000;21.5
4916;1;202310010000;23.6
4941;1;202310010000;21.0
4945;1;202310010000;20.0
4964;1;202310010000;23.6
4968;1;202310010000;22.1
4970;1;202310010000;22.3
4972;1;202310010000;22.9
4973;1;202310010000;20.0
4974;1;202310010000;17.7
4975;1;202310010000;18.2
4976;1;202310010000;17.2
4977;1;202310010000;17.8
4978;1;202310010000;20.0
4979;1;202310010000;13.1
4980;1;202310010000;23.0
4981;1;202310010000;23.0
4982;1;202310010000;23.1
5003;1;202310010000;23.4
5005;1;202310010000;23.5
5022;1;202310010000;22.4
5023;1;202310010000;22.9
5024;1;202310010000;21.0
5025;1;202310010000;23.1
5026;1;202310010000;22.5
5031;1;202310010000;17.0
5032;1;202310010000;21.1
5124;1;202310010000;22.6
10101;1;202310010000;21.0
10102;1;202310010000;19.8
10103;1;202310010000;19.8
10104;1;202310010000;21.4
10105;1;202310010000;21.7
10106;1;202310010000;19.3
10107;1;202310010000;19.8
10108;1;202310010000;19.3
10109;1;202310010000;20.3
10110;1;202310010000;23.2
10111;1;202310010000;22.4
10113;1;202310010000;22.7
10114;1;202310010000;23.0
10115;1;202310010000;22.7
10116;1;202310010000;22.1
10117;1;202310010000;21.8
10118;1;202310010000;22.0
10119;1;202310010000;20.3
10120;1;202310010000;22.0
10121;1;202310010000;23.3
10122;1;202310010000;21.1
10123;1;202310010000;22.2
10124;1;202310010000;20.7
10125;1;202310010000;22.4
10126;1;202310010000;22.8
10131;1;202310010000;23.8
10132;1;202310010000;23.4
10133;1;202310010000;23.0
10134;1;202310010000;23.5
10135;1;202310010000;23.0
10136;1;202310010000;23.5
10137;1;202310010000;23.2
10138;1;202310010000;23.1
10139;1;202310010000;23.3
10140;1;202310010000;22.6
10141;1;202310010000;22.4
10142;1;202310010000;18.0
10143;1;202310010000;21.7
10144;1;202310010000;19.7
10145;1;202310010000;20.9
10146;1;202310010000;17.6
10147;1;202310010000;19.4
10148;1;202310010000;18.0
10149;1;202310010000;20.0
10150;1;202310010000;18.2
10152;1;202310010000;21.7
10153;1;202310010000;20.9
10154;1;202310010000;18.1
10155;1;202310010000;18.8
10156;1;202310010000;18.3
10157;1;202310010000;18.8
10158;1;202310010000;21.4
10159;1;202310010000;23.0
10161;1;202310010000;19.0
10162;1;202310010000;20.8
10163;1;202310010000;18.8
10164;1;202310010000;19.6
10165;1;202310010000;19.4
10166;1;202310010000;21.6
10167;1;202310010000;22.9
10168;1;202310010000;18.1
10169;1;202310010000;20.8
10170;1;202310010000;23.4
10171;1;202310010000;23.0
10173;1;202310010000;23.2
10177;1;202310010000;20.8
10179;1;202310010000;17.8
10184;1;202310010000;25.2
10186;1;202310010000;18.5
10187;1;202310010000;23.3
10188;1;202310010000;22.8
10189;1;202310010000;22.9
10190;1;202310010000;23.0
10191;1;202310010000;23.1
10192;1;202310010000;23.0
10193;1;202310010000;22.7
10194;1;202310010000;21.3
10195;1;202310010000;23.0
10196;1;202310010000;22.6
10198;1;202310010000;23.9
10199;1;202310010000;23.7
10202;1;202310010000;23.3
10203;1;202310010000;23.1
10204;1;202310010000;22.9
10207;1;202310010000;23.1
10216;1;202310010000;22.4
10217;1;202310010000;22.8
10218;1;202310010000;22.8
10219;1;202310010000;24.1
10232;1;202310010000;23.6
10233;1;202310010000;23.6
10234;1;202310010000;23.5
10235;1;202310010000;23.5
10236;1;202310010000;20.5
10237;1;202310010000;20.1
10238;1;202310010000;21.1
10239;1;202310010000;23.5
10240;1;202310010000;22.4
10241;1;202310010000;23.6
10271;1;202310010000;23.6
10273;1;202310010000;23.0
10274;1;202310010000;23.4
10275;1;202310010000;23.2
10276;1;202310010000;23.7
10277;1;202310010000;23.4
10278;1;202310010000;24.1
10279;1;202310010000;23.6
10280;1;202310010000;23.8
10285;1;202310010000;23.0
10286;1;202310010000;24.0
10287;1;202310010000;23.8
10290;1;202310010000;23.8
10291;1;202310010000;24.0
10292;1;202310010000;23.7
10293;1;202310010000;23.3
10294;1;202310010000;23.6
10295;1;202310010000;23.3
10296;1;202310010000;23.8
10298;1;202310010000;23.5
10299;1;202310010000;23.6
10300;1;202310010000;22.4
10301;1;202310010000;22.4
10302;1;202310010000;22.7
10303;1;202310010000;22.6
10304;1;202310010000;21.4
10305;1;202310010000;23.5
10306;1;202310010000;25.4
10307;1;202310010000;22.8
10308;1;202310010000;22.5
10309;1;202310010000;21.2
10310;1;202310010000;22.3
10311;1;202310010000;23.0
10312;1;202310010000;23.3
10313;1;202310010000;23.3
10314;1;202310010000;22.4
10315;1;202310010000;22.2
10316;1;202310010000;23.2
10317;1;202310010000;23.2
10318;1;202310010000;21.5
10319;1;202310010000;22.8
10320;1;202310010000;25.2
10321;1;202310010000;23.7
10322;1;202310010000;23.0
10323;1;202310010000;22.6
10324;1;202310010000;21.0
10325;1;202310010000;23.5
10327;1;202310010000;24.4
10328;1;202310010000;23.7
10329;1;202310010000;22.5
10330;1;202310010000;23.9
10331;1;202310010000;19.7
10332;1;202310010000;21.9
10333;1;202310010000;22.3
10334;1;202310010000;22.5
10335;1;202310010000;21.9
10336;1;202310010000;22.7
10337;1;202310010000;23.3
10338;1;202310010000;23.1
10339;1;202310010000;22.9
10340;1;202310010000;23.1
10341;1;202310010000;22.9
10342;1;202310010000;22.8
10343;1;202310010000;22.6
10345;1;202310010000;22.4
10346;1;202310010000;23.1
10347;1;202310010000;23.0
10348;1;202310010000;22.9
10349;1;202310010000;22.6
10350;1;202310010000;21.6
10351;1;202310010000;22.9
10352;1;202310010000;22.3
10353;1;202310010000;23.1
10354;1;202310010000;23.4
10355;1;202310010000;21.6
10356;1;202310010000;20.6
10357;1;202310010000;22.7
10358;1;202310010000;21.4
10359;1;202310010000;22.1
10360;1;202310010000;20.0
10361;1;202310010000;18.0
10364;1;202310010000;22.6
10365;1;202310010000;23.5
10370;1;202310010000;19.7
10371;1;202310010000;23.0
10372;1;202310010000;19.6
10373;1;202310010000;21.9
10374;1;202310010000;23.7
10375;1;202310010000;21.4
10379;1;202310010000;20.2
10428;1;202310010000;21.4
10429;1;202310010000;21.6
10430;1;202310010000;23.3
10431;1;202310010000;22.9
10432;1;202310010000;24.0
10433;1;202310010000;23.8
10434;1;202310010000;23.8
10435;1;202310010000;24.2
10496;1;202310010000;22.7
10500;1;202310010000;23.2
10502;1;202310010000;21.2
10512;1;202310010000;23.0
10513;1;202310010000;19.4
10514;1;202310010000;22.5
10515;1;202310010000;22.6
10675;1;202310010000;23.3
10762;1;202310010000;22.9
10764;1;202310010000;21.4
10765;1;202310010000;22.5
10766;1;202310010000;19.2
10767;1;202310010000;18.2
10768;1;202310010000;24.8
10770;1;202310010000;22.5
10775;1;202310010000;23.2
10776;1;202310010000;21.6
10778;1;202310010000;23.0
10779;1;202310010000;23.2
10780;1;202310010000;23.5
10781;1;202310010000;23.1
10782;1;202310010000;24.6
10786;1;202310010000;20.4
10787;1;202310010000;20.8
10788;1;202310010000;21.8
10789;1;202310010000;18.8
10790;1;202310010000;22.3
10791;1;202310010000;21.3
10792;1;202310010000;22.7
10793;1;202310010000;23.3
10794;1;202310010000;23.7
10795;1;202310010000;19.5
10796;1;202310010000;16.1
10797;1;202310010000;17.8
10798;1;202310010000;18.0
10799;1;202310010000;19.3
10802;1;202310010000;23.6
10877;1;202310010000;23.6
10878;1;202310010000;23.0
10879;1;202310010000;20.6
10880;1;202310010000;21.0
10881;1;202310010000;23.7
10882;1;202310010000;23.4
10883;1;202310010000;23.5
10884;1;202310010000;22.5
10885;1;202310010000;20.6
10887;1;202310010000;22.6
10888;1;202310010000;21.5
10889;1;202310010000;21.6
10890;1;202310010000;21.7
10891;1;202310010000;22.5
10893;1;202310010000;20.2
10894;1;202310010000;23.6
10895;1;202310010000;24.1
10896;1;202310010000;25.4
10897;1;202310010000;24.5
10899;1;202310010000;23.7
10900;1;202310010000;24.1
10901;1;202310010000;24.5
10902;1;202310010000;24.4
10903;1;202310010000;23.9
10904;1;202310010000;24.1
10905;1;202310010000;18.7
10906;1;202310010000;24.4
10907;1;202310010000;20.1
10908;1;202310010000;24.5
10909;1;202310010000;24.6
10910;1;202310010000;22.9
10912;1;202310010000;23.8
10913;1;202310010000;22.7
10923;1;202310010000;22.8
10924;1;202310010000;19.2
10925;1;202310010000;20.8
10926;1;202310010000;23.6
10927;1;202310010000;22.7
10950;1;202310010000;19.7
10951;1;202310010000;19.8
10952;1;202310010000;21.6
10954;1;202310010000;23.0
10955;1;202310010000;23.5
19992;1;202310010000;23.5
19994;1;202310010000;23.4
19995;1;202310010000;21.2
19996;1;202310010000;23.7
19997;1;202310010000;22.9
19999;1;202310010000;18.0
20221;1;202310010000;18.7
20223;1;202310010000;23.0
20328;1;202310010000;23.4
20391;1;202310010000;18.6
20429;1;202310010000;23.3
20430;1;202310010000;22.3
20431;1;202310010000;18.5
20445;1;202310010000;23.7
20466;1;202310010000;20.8
20467;1;202310010000;20.7
20468;1;202310010000;23.1
20469;1;202310010000;23.2
20470;1;202310010000;23.3
20471;1;202310010000;22.2
20472;1;202310010000;23.0
20473;1;202310010000;23.5
20474;1;202310010000;22.9
20475;1;202310010000;21.2
20476;1;202310010000;23.0
20477;1;202310010000;22.8
20585;1;202310010000;19.6
20627;1;202310010000;23.1
20628;1;202310010000;23.2
20629;1;202310010000;23.6
20632;1;202310010000;17.9
20633;1;202310010000;21.1
20634;1;202310010000;22.8
20635;1;202310010000;23.7
20636;1;202310010000;17.4
20805;1;202310010000;15.6
1;1;202310020000;18.1
2;1;202310020000;23.6
3;1;202310020000;22.2
4;1;202310020000;24.4
6;1;202310020000;24.4
7;1;202310020000;24.7
8;1;202310020000;22.3
9;1;202310020000;22.8
10;1;202310020000;19.7
11;1;202310020000;21.7
13;1;202310020000;21.9
14;1;202310020000;24.6
15;1;202310020000;21.3
17;1;202310020000;24.4
18;1;202310020000;24.5
19;1;202310020000;20.5
20;1;202310020000;20.0
22;1;202310020000;24.2
23;1;202310020000;15.2
24;1;202310020000;19.0
25;1;202310020000;19.9
26;1;202310020000;20.5
27;1;202310020000;25.1
28;1;202310020000;21.8
29;1;202310020000;20.2
30;1;202310020000;23.7
31;1;202310020000;19.2
32;1;202310020000;23.8
33;1;202310020000;4.1
34;1;202310020000;24.2
35;1;202310020000;11.6
36;1;202310020000;24.6
37;1;202310020000;23.4
38;1;202310020000;17.5
39;1;202310020000;25.3
40;1;202310020000;21.4
41;1;202310020000;21.1
42;1;202310020000;18.7
43;1;202310020000;16.4
44;1;202310020000;22.5
45;1;202310020000;22.9
46;1;202310020000;22.7
47;1;202310020000;24.2
48;1;202310020000;19.5
49;1;202310020000;25.4
50;1;202310020000;24.7
51;1;202310020000;22.7
52;1;202310020000;25.2
53;1;202310020000;22.8
54;1;202310020000;22.5
56;1;202310020000;22.5
57;1;202310020000;22.7
58;1;202310020000;24.6
59;1;202310020000;24.2
60;1;202310020000;16.6
61;1;202310020000;23.3
62;1;202310020000;13.8
63;1;202310020000;22.4
64;1;202310020000;25.1
65;1;202310020000;23.7
66;1;202310020000;24.1
67;1;202310020000;24.2
68;1;202310020000;23.8
69;1;202310020000;22.6
70;1;202310020000;23.3
71;1;202310020000;23.9
72;1;202310020000;19.6
73;1;202310020000;13.2
74;1;202310020000;6.3
75;1;202310020000;25.6
76;1;202310020000;24.0
77;1;202310020000;20.9
78;1;202310020000;24.4
79;1;202310020000;21.9
80;1;202310020000;24.4
81;1;202310020000;23.0
82;1;202310020000;23.4
83;1;202310020000;24.8
84;1;202310020000;24.1
85;1;202310020000;25.1
86;1;202310020000;24.6
87;1;202310020000;19.4
88;1;202310020000;20.3
89;1;202310020000;25.0
91;1;202310020000;16.2
92;1;202310020000;23.6
93;1;202310020000;22.1
94;1;202310020000;20.8
95;1;202310020000;22.1
96;1;202310020000;16.7
97;1;202310020000;24.6
103;1;202310020000;23.8
106;1;202310020000;23.1
118;1;202310020000;22.3
123;1;202310020000;24.3
129;1;202310020000;24.6
131;1;202310020000;19.7
140;1;202310020000;23.4
141;1;202310020000;24.3
143;1;202310020000;22.0
146;1;202310020000;24.5
152;1;202310020000;22.5
162;1;202310020000;23.7
165;1;202310020000;21.7
167;1;202310020000;20.9
172;1;202310020000;21.3
178;1;202310020000;24.7
181;1;202310020000;24.1
182;1;202310020000;23.4
186;1;202310020000;21.7
192;1;202310020000;23.8
204;1;202310020000;21.8
205;1;202310020000;23.7
211;1;202310020000;22.6
224;1;202310020000;20.4
229;1;202310020000;24.7
233;1;202310020000;23.1
239;1;202310020000;24.4
240;1;202310020000;24.4
244;1;202310020000;23.2
247;1;202310020000;22.6
255;1;202310020000;23.8
256;1;202310020000;24.4
257;1;202310020000;21.4
266;1;202310020000;24.5
268;1;202310020000;23.8
270;1;202310020000;22.9
272;1;202310020000;23.0
273;1;202310020000;8.8
274;1;202310020000;22.8
280;1;202310020000;21.2
281;1;202310020000;19.0
290;1;202310020000;21.4
294;1;202310020000;23.5
297;1;202310020000;24.6
301;1;202310020000;24.7
308;1;202310020000;23.5
309;1;202310020000;21.9
311;1;202310020000;23.9
316;1;202310020000;24.6
317;1;202310020000;20.2
321;1;202310020000;20.2
326;1;202310020000;21.1
331;1;202310020000;23.6
332;1;202310020000;22.5
338;1;202310020000;22.0
341;1;202310020000;21.6
342;1;202310020000;21.7
355;1;202310020000;23.3
358;1;202310020000;22.3
359;1;202310020000;22.1
361;1;202310020000;22.7
379;1;202310020000;23.5
384;1;202310020000;20.5
385;1;202310020000;24.5
388;1;202310020000;23.7
389;1;202310020000;23.8
392;1;202310020000;22.1
396;1;202310020000;21.8
404;1;202310020000;23.0
405;1;202310020000;24.1
407;1;202310020000;24.6
409;1;202310020000;18.3
414;1;202310020000;16.2
415;1;202310020000;24.0
417;1;202310020000;19.4
419;1;202310020000;24.0
423;1;202310020000;21.4
426;1;202310020000;23.8
429;1;202310020000;24.3
432;1;202310020000;24.4
433;1;202310020000;22.3
436;1;202310020000;23.0
451;1;202310020000;24.4
454;1;202310020000;22.9
455;1;202310020000;23.8
456;1;202310020000;24.8
462;1;202310020000;22.7
464;1;202310020000;24.0
465;1;202310020000;22.6
468;1;202310020000;21.1
472;1;202310020000;24.9
506;1;202310020000;22.3
510;1;202310020000;21.9
516;1;202310020000;23.8
521;1;202310020000;20.5
534;1;202310020000;24.3
536;1;202310020000;20.8
540;1;202310020000;22.0
557;1;202310020000;19.4
560;1;202310020000;21.7
571;1;202310020000;19.6
606;1;202310020000;19.6
612;1;202310020000;23.9
630;1;202310020000;24.3
636;1;202310020000;24.8
638;1;202310020000;21.6
641;1;202310020000;21.6
645;1;202310020000;22.5
647;1;202310020000;23.3
649;1;202310020000;23.1
655;1;202310020000;22.9
665;1;202310020000;22.8
666;1;202310020000;21.8
668;1;202310020000;23.7
669;1;202310020000;24.5
687;1;202310020000;22.0
694;1;202310020000;23.2
695;1;202310020000;24.1
700;1;202310020000;18.3
711;1;202310020000;22.3
714;1;202310020000;24.2
723;1;202310020000;21.3
729;1;202310020000;22.1
731;1;202310020000;22.7
738;1;202310020000;24.0
743;1;202310020000;21.3
746;1;202310020000;21.8
748;1;202310020000;23.1
749;1;202310020000;23.1
762;1;202310020000;22.4
765;1;202310020000;21.8
771;1;202310020000;22.4
774;1;202310020000;24.7
779;1;202310020000;23.2
782;1;202310020000;24.4
795;1;202310020000;22.0
797;1;202310020000;24.3
799;1;202310020000;23.7
800;1;202310020000;24.0
803;1;202310020000;24.4
806;1;202310020000;22.4
835;1;202310020000;16.1
842;1;202310020000;24.4
843;1;202310020000;23.4
844;1;202310020000;24.0
847;1;202310020000;13.2
848;1;202310020000;19.2
849;1;202310020000;23.6
850;1;202310020000;22.6
852;1;202310020000;22.0
853;1;202310020000;22.1
854;1;202310020000;24.7
855;1;202310020000;23.7
856;1;202310020000;10.1
857;1;202310020000;23.5
859;1;202310020000;24.5
860;1;202310020000;23.0
861;1;202310020000;19.8
862;1;202310020000;12.8
863;1;202310020000;16.1
864;1;202310020000;11.4
865;1;202310020000;23.4
866;1;202310020000;9.4
867;1;202310020000;10.1
915;1;202310020000;23.0
952;1;202310020000;23.9
955;1;202310020000;22.2
958;1;202310020000;24.3
1024;1;202310020000;23.1
1040;1;202310020000;24.4
1118;1;202310020000;21.6
1435;1;202310020000;23.2
1472;1;202310020000;24.4
1728;1;202310020000;23.1
1729;1;202310020000;23.1
1730;1;202310020000;23.7
1731;1;202310020000;23.4
1732;1;202310020000;23.1
1733;1;202310020000;22.9
1734;1;202310020000;21.4
1735;1;202310020000;24.1
1736;1;202310020000;24.1
1737;1;202310020000;24.0
1738;1;202310020000;23.8
1739;1;202310020000;23.4
1740;1;202310020000;23.6
1741;1;202310020000;24.0
1742;1;202310020000;22.1
1743;1;202310020000;23.5
1744;1;202310020000;24.4
1745;1;202310020000;24.1
1746;1;202310020000;24.3
1747;1;202310020000;24.2
1748;1;202310020000;23.7
1749;1;202310020000;24.4
1750;1;202310020000;24.0
1751;1;202310020000;23.2
1752;1;202310020000;23.9
1753;1;202310020000;24.3
1754;1;202310020000;24.4
1755;1;202310020000;24.5
1756;1;202310020000;24.2
1757;1;202310020000;23.2
1758;1;202310020000;23.2
1759;1;202310020000;23.0
1760;1;202310020000;24.0
1761;1;202310020000;24.3
1762;1;202310020000;22.2
1763;1;202310020000;23.3
1764;1;202310020000;23.3
1765;1;202310020000;24.4
1766;1;202310020000;24.3
1767;1;202310020000;24.3
1768;1;202310020000;24.2
1769;1;202310020000;23.8
1770;1;202310020000;24.1
1771;1;202310020000;23.9
1772;1;202310020000;24.2
1773;1;202310020000;24.0
1774;1;202310020000;23.9
1775;1;202310020000;24.2
1776;1;202310020000;23.9
1777;1;202310020000;24.3
1778;1;202310020000;23.9
1779;1;202310020000;22.9
1780;1;202310020000;24.0
1781;1;202310020000;24.0
1782;1;202310020000;24.2
1783;1;202310020000;23.7
1784;1;202310020000;24.0
1785;1;202310020000;24.2
1786;1;202310020000;23.7
1787;1;202310020000;22.2
1788;1;202310020000;22.6
1789;1;202310020000;23.2
1790;1;202310020000;23.7
1795;1;202310020000;24.5
1796;1;202310020000;24.5
1797;1;202310020000;24.0
1798;1;202310020000;23.5
1799;1;202310020000;23.5
1800;1;202310020000;23.3
1801;1;202310020000;23.7
1802;1;202310020000;23.9
1803;1;202310020000;24.1
1804;1;202310020000;24.4
1805;1;202310020000;24.4
1806;1;202310020000;24.4
1815;1;202310020000;23.8
1816;1;202310020000;24.2
1817;1;202310020000;24.1
1818;1;202310020000;24.4
1820;1;202310020000;23.5
1821;1;202310020000;24.0
1822;1;202310020000;24.3
1823;1;202310020000;24.1
1824;1;202310020000;23.8
1825;1;202310020000;24.0
1826;1;202310020000;24.4
1827;1;202310020000;24.4
1828;1;202310020000;24.6
1829;1;202310020000;24.3
1830;1;202310020000;24.0
1832;1;202310020000;24.6
1833;1;202310020000;24.7
1835;1;202310020000;24.3
1836;1;202310020000;24.4
2518;1;202310020000;19.6
2521;1;202310020000;23.2
2522;1;202310020000;24.1
2523;1;202310020000;23.3
2524;1;202310020000;21.5
2525;1;202310020000;24.4
3932;1;202310020000;24.3
3935;1;202310020000;25.0
3952;1;202310020000;24.1
3954;1;202310020000;19.9
3955;1;202310020000;24.4
3956;1;202310020000;24.5
3958;1;202310020000;23.0
3959;1;202310020000;21.2
3960;1;202310020000;24.7
3963;1;202310020000;24.0
3966;1;202310020000;24.8
3967;1;202310020000;24.6
3968;1;202310020000;24.1
3969;1;202310020000;24.2
3970;1;202310020000;23.3
3971;1;202310020000;23.7
3972;1;202310020000;24.1
3973;1;202310020000;24.3
3974;1;202310020000;24.2
3975;1;202310020000;24.5
3976;1;202310020000;23.5
3977;1;202310020000;23.6
3978;1;202310020000;22.7
3979;1;202310020000;24.1
3981;1;202310020000;23.6
3982;1;202310020000;23.1
3985;1;202310020000;24.1
3988;1;202310020000;24.7
3992;1;202310020000;24.9
3996;1;202310020000;24.6
3998;1;202310020000;24.1
3999;1;202310020000;23.9
4002;1;202310020000;23.9
4004;1;202310020000;23.9
4025;1;202310020000;23.9
4026;1;202310020000;24.3
4037;1;202310020000;25.0
4038;1;202310020000;23.8
4040;1;202310020000;24.4
4041;1;202310020000;22.9
4042;1;202310020000;22.5
4043;1;202310020000;23.7
4044;1;202310020000;22.4
4045;1;202310020000;22.3
4046;1;202310020000;24.7
4047;1;202310020000;24.2
4048;1;202310020000;20.2
4050;1;202310020000;24.8
4192;1;202310020000;23.7
4193;1;202310020000;23.7
4194;1;202310020000;24.4
4196;1;202310020000;24.1
4197;1;202310020000;24.2
4198;1;202310020000;20.9
4199;1;202310020000;20.7
4259;1;202310020000;24.3
4270;1;202310020000;15.7
4271;1;202310020000;16.3
4281;1;202310020000;25.2
4282;1;202310020000;23.8
4284;1;202310020000;23.1
4288;1;202310020000;23.9
4290;1;202310020000;23.5
4291;1;202310020000;17.3
4292;1;202310020000;21.0
4293;1;202310020000;16.7
4294;1;202310020000;17.4
4295;1;202310020000;19.4
4297;1;202310020000;20.1
4298;1;202310020000;22.8
4299;1;202310020000;21.9
4300;1;202310020000;25.4
4302;1;202310020000;24.5
4304;1;202310020000;24.0
4305;1;202310020000;25.0
4306;1;202310020000;21.3
4309;1;202310020000;17.4
4310;1;202310020000;16.1
4311;1;202310020000;14.2
4312;1;202310020000;16.0
4313;1;202310020000;15.9
4314;1;202310020000;20.0
4315;1;202310020000;17.4
4316;1;202310020000;15.7
4317;1;202310020000;16.1
4319;1;202310020000;17.2
4320;1;202310020000;17.3
4321;1;202310020000;25.0
4322;1;202310020000;24.5
4323;1;202310020000;24.4
4325;1;202310020000;24.4
4326;1;202310020000;25.0
4327;1;202310020000;23.9
4330;1;202310020000;23.7
4331;1;202310020000;24.6
4332;1;202310020000;24.0
4335;1;202310020000;24.0
4336;1;202310020000;24.8
4337;1;202310020000;24.2
4339;1;202310020000;24.5
4340;1;202310020000;25.6
4342;1;202310020000;24.0
4346;1;202310020000;24.8
4347;1;202310020000;24.1
4350;1;202310020000;23.5
4352;1;202310020000;24.2
4354;1;202310020000;23.0
4356;1;202310020000;25.3
4357;1;202310020000;24.3
4359;1;202310020000;22.0
4360;1;202310020000;24.2
4361;1;202310020000;23.0
4362;1;202310020000;23.5
4363;1;202310020000;24.3
4365;1;202310020000;22.7
4366;1;202310020000;22.7
4367;1;202310020000;23.4
4370;1;202310020000;23.2
4372;1;202310020000;23.5
4373;1;202310020000;23.7
4374;1;202310020000;23.1
4375;1;202310020000;23.2
4377;1;202310020000;22.6
4378;1;202310020000;23.1
4379;1;202310020000;23.9
4380;1;202310020000;24.0
4381;1;202310020000;24.3
4382;1;202310020000;24.3
4383;1;202310020000;22.9
4385;1;202310020000;23.0
4387;1;202310020000;23.9
4389;1;202310020000;24.5
4390;1;202310020000;24.5
4391;1;202310020000;23.4
4392;1;202310020000;22.7
4393;1;202310020000;20.7
4394;1;202310020000;24.1
4395;1;202310020000;23.4
4396;1;202310020000;24.1
4401;1;202310020000;23.8
4404;1;202310020000;24.0
4405;1;202310020000;23.5
4406;1;202310020000;23.0
4407;1;202310020000;22.4
4409;1;202310020000;23.7
4412;1;202310020000;26.3
4413;1;202310020000;23.4
4415;1;202310020000;24.1
4416;1;202310020000;24.2
4417;1;202310020000;22.4
4418;1;202310020000;24.4
4419;1;202310020000;24.4
4420;1;202310020000;24.4
4431;1;202310020000;20.7
4459;1;202310020000;13.6
4461;1;202310020000;24.3
4462;1;202310020000;22.6
4463;1;202310020000;24.0
4464;1;202310020000;23.3
4465;1;202310020000;22.0
4467;1;202310020000;23.6
4468;1;202310020000;25.1
4469;1;202310020000;16.7
4470;1;202310020000;13.9
4471;1;202310020000;23.9
4472;1;202310020000;22.1
4473;1;202310020000;21.7
4474;1;202310020000;22.8
4476;1;202310020000;24.2
4477;1;202310020000;23.5
4478;1;202310020000;22.0
4479;1;202310020000;24.3
4480;1;202310020000;22.7
4481;1;202310020000;24.2
4482;1;202310020000;22.5
4483;1;202310020000;19.4
4484;1;202310020000;23.3
4485;1;202310020000;19.5
4486;1;202310020000;24.3
4489;1;202310020000;23.7
