LocationID;LocationType;Date;tre200dn
1797;1;202310010000;11.1
1798;1;202310010000;11.1
1799;1;202310010000;11.2
1800;1;202310010000;11.4
1801;1;202310010000;11.4
1802;1;202310010000;12.3
1803;1;202310010000;12.6
1804;1;202310010000;12.6
1805;1;202310010000;12.7
1806;1;202310010000;13.0
1815;1;202310010000;10.3
1816;1;202310010000;10.2
1817;1;202310010000;10.0
1818;1;202310010000;10.0
1820;1;202310010000;10.8
1821;1;202310010000;10.4
1822;1;202310010000;10.1
1823;1;202310010000;10.3
1824;1;202310010000;10.6
1825;1;202310010000;10.6
1826;1;202310010000;10.6
1827;1;202310010000;10.7
1828;1;202310010000;9.9
1829;1;202310010000;10.1
1830;1;202310010000;11.1
1832;1;202310010000;10.2
1833;1;202310010000;10.1
1835;1;202310010000;10.5
1836;1;202310010000;10.6
2518;1;202310010000;10.9
2521;1;202310010000;7.2
2522;1;202310010000;10.3
2523;1;202310010000;11.4
2524;1;202310010000;11.5
2525;1;202310010000;11.1
3932;1;202310010000;11.1
3935;1;202310010000;15.0
3952;1;202310010000;10.3
3954;1;202310010000;6.8
3955;1;202310010000;10.8
3956;1;202310010000;10.4
3958;1;202310010000;13.4
3959;1;202310010000;11.2
3960;1;202310010000;10.7
3963;1;202310010000;11.5
3966;1;202310010000;10.0
3967;1;202310010000;9.8
3968;1;202310010000;12.0
3969;1;202310010000;11.2
3970;1;202310010000;11.8
3971;1;202310010000;10.4
3972;1;202310010000;10.4
3973;1;202310010000;11.2
3974;1;202310010000;10.6
3975;1;202310010000;10.3
3976;1;202310010000;10.9
3977;1;202310010000;10.6
3978;1;202310010000;11.8
3979;1;202310010000;10.2
3981;1;202310010000;11.1
3982;1;202310010000;11.3
3985;1;202310010000;10.8
3988;1;202310010000;10.6
3992;1;202310010000;10.5
3996;1;202310010000;10.7
3998;1;202310010000;10.5
3999;1;202310010000;11.4
4002;1;202310010000;11.6
4004;1;202310010000;11.7
4025;1;202310010000;10.8
4026;1;202310010000;10.7
4037;1;202310010000;16.4
4038;1;202310010000;14.8
4040;1;202310010000;14.4
4041;1;202310010000;12.4
4042;1;202310010000;10.3
4043;1;202310010000;10.7
4044;1;202310010000;10.7
4045;1;202310010000;12.2
4046;1;202310010000;12.2
4047;1;202310010000;12.0
4048;1;202310010000;7.6
4050;1;202310010000;9.7
4192;1;202310010000;10.6
4193;1;202310010000;10.6
4194;1;202310010000;10.9
4196;1;202310010000;10.9
4197;1;202310010000;11.2
4198;1;202310010000;10.4
4199;1;202310010000;10.5
4259;1;202310010000;11.2
4270;1;202310010000;8.1
4271;1;202310010000;8.3
4281;1;202310010000;12.2
4282;1;202310010000;10.4
4284;1;202310010000;11.0
4288;1;202310010000;11.6
4290;1;202310010000;12.5
4291;1;202310010000;8.9
4292;1;202310010000;10.2
4293;1;202310010000;7.7
4294;1;202310010000;7.9
4295;1;202310010000;8.8
4297;1;202310010000;10.3
4298;1;202310010000;13.5
4299;1;202310010000;13.5
4300;1;202310010000;16.0
4302;1;202310010000;14.7
4304;1;202310010000;14.8
4305;1;202310010000;15.7
4306;1;202310010000;10.7
4309;1;202310010000;8.7
4310;1;202310010000;8.0
4311;1;202310010000;7.0
4312;1;202310010000;6.1
4313;1;202310010000;6.3
4314;1;202310010000;7.8
4315;1;202310010000;8.5
4316;1;202310010000;8.1
4317;1;202310010000;8.4
4319;1;202310010000;8.3
4320;1;202310010000;8.9
4321;1;202310010000;10.0
4322;1;202310010000;10.8
4323;1;202310010000;10.3
4325;1;202310010000;10.4
4326;1;202310010000;10.8
4327;1;202310010000;10.4
4330;1;202310010000;10.3
4331;1;202310010000;10.2
4332;1;202310010000;10.4
4335;1;202310010000;10.3
4336;1;202310010000;10.7
4337;1;202310010000;10.4
4339;1;202310010000;10.9
4340;1;202310010000;11.2
4342;1;202310010000;11.7
4346;1;202310010000;11.1
4347;1;202310010000;10.8
4350;1;202310010000;10.4
4352;1;202310010000;11.3
4354;1;202310010000;9.5
4356;1;202310010000;12.2
4357;1;202310010000;11.2
4359;1;202310010000;10.3
4360;1;202310010000;12.2
4361;1;202310010000;10.9
4362;1;202310010000;11.0
4363;1;202310010000;11.3
4365;1;202310010000;11.6
4366;1;202310010000;11.9
4367;1;202310010000;12.1
4370;1;202310010000;11.7
4372;1;202310010000;12.3
4373;1;202310010000;12.2
4374;1;202310010000;11.8
4375;1;202310010000;11.9
4377;1;202310010000;11.7
4378;1;202310010000;10.4
4379;1;202310010000;10.3
4380;1;202310010000;11.5
4381;1;202310010000;11.5
4382;1;202310010000;11.5
4383;1;202310010000;11.8
4385;1;202310010000;11.0
4387;1;202310010000;13.8
4389;1;202310010000;14.7
4390;1;202310010000;14.4
4391;1;202310010000;14.6
4392;1;202310010000;12.3
4393;1;202310010000;9.8
4394;1;202310010000;11.9
4395;1;202310010000;11.7
4396;1;202310010000;12.0
4401;1;202310010000;12.4
4404;1;202310010000;12.2
4405;1;202310010000;12.3
4406;1;202310010000;12.2
4407;1;202310010000;10.4
4409;1;202310010000;12.1
4412;1;202310010000;10.7
4413;1;202310010000;9.9
4415;1;202310010000;10.5
4416;1;202310010000;10.9
4417;1;202310010000;11.6
4418;1;202310010000;12.8
4419;1;202310010000;12.6
4420;1;202310010000;10.0
4431;1;202310010000;11.0
4459;1;202310010000;6.2
4461;1;202310010000;11.2
4462;1;202310010000;12.2
4463;1;202310010000;11.8
4464;1;202310010000;10.0
4465;1;202310010000;10.5
4467;1;202310010000;12.0
4468;1;202310010000;16.0
4469;1;202310010000;4.0
4470;1;202310010000;7.7
4471;1;202310010000;11.1
4472;1;202310010000;10.9
4473;1;202310010000;10.3
4474;1;202310010000;14.5
4476;1;202310010000;10.2
4477;1;202310010000;12.3
4478;1;202310010000;11.4
4479;1;202310010000;10.2
4480;1;202310010000;10.9
4481;1;202310010000;10.1
4482;1;202310010000;11.0
4483;1;202310010000;6.7
4484;1;202310010000;11.7
4485;1;202310010000;5.5
4486;1;202310010000;11.7
4489;1;202310010000;11.7
4490;1;202310010000;10.7
4491;1;202310010000;10.4
4492;1;202310010000;10.2
4493;1;202310010000;3.0
4494;1;202310010000;8.7
4495;1;202310010000;8.9
4496;1;202310010000;8.6
4497;1;202310010000;9.2
4498;1;202310010000;8.2
4499;1;202310010000;7.9
4500;1;202310010000;8.9
4501;1;202310010000;6.3
4615;1;202310010000;9.3
4616;1;202310010000;10.3
4624;1;202310010000;3.4
4640;1;202310010000;8.6
4641;1;202310010000;10.0
4643;1;202310010000;9.0
4644;1;202310010000;10.8
4646;1;202310010000;11.1
4647;1;202310010000;7.7
4648;1;202310010000;14.5
4649;1;202310010000;10.5
4650;1;202310010000;11.5
4651;1;202310010000;11.5
4652;1;202310010000;12.3
4653;1;202310010000;9.3
4654;1;202310010000;10.1
4655;1;202310010000;9.9
4656;1;202310010000;10.5
4657;1;202310010000;12.1
4658;1;202310010000;12.5
4659;1;202310010000;10.2
4660;1;202310010000;12.8
4661;1;202310010000;11.2
4662;1;202310010000;12.2
4663;1;202310010000;10.8
4664;1;202310010000;9.1
4665;1;202310010000;9.1
4707;1;202310010000;11.1
4737;1;202310010000;10.8
4753;1;202310010000;10.1
4776;1;202310010000;12.0
4789;1;202310010000;10.6
4793;1;202310010000;11.2
4801;1;202310010000;10.5
4819;1;202310010000;10.6
4824;1;202310010000;9.6
4826;1;202310010000;12.6
4841;1;202310010000;9.9
4850;1;202310010000;9.3
4857;1;202310010000;10.5
4862;1;202310010000;10.7
4864;1;202310010000;11.0
4870;1;202310010000;8.9
4871;1;202310010000;5.9
4872;1;202310010000;10.2
4880;1;202310010000;7.7
4916;1;202310010000;10.3
4941;1;202310010000;11.5
4945;1;202310010000;10.0
4964;1;202310010000;8.9
4968;1;202310010000;10.5
4970;1;202310010000;11.6
4972;1;202310010000;10.4
4973;1;202310010000;9.6
4974;1;202310010000;8.5
4975;1;202310010000;5.9
4976;1;202310010000;8.6
4977;1;202310010000;9.0
4978;1;202310010000;8.7
4979;1;202310010000;5.0
4980;1;202310010000;10.3
4981;1;202310010000;10.3
4982;1;202310010000;10.2
5003;1;202310010000;10.6
5005;1;202310010000;9.9
5022;1;202310010000;10.2
5023;1;202310010000;10.4
5024;1;202310010000;11.7
5025;1;202310010000;11.5
5026;1;202310010000;12.9
5031;1;202310010000;4.1
5032;1;202310010000;9.7
5124;1;202310010000;11.5
10101;1;202310010000;11.0
10102;1;202310010000;8.1
10103;1;202310010000;9.7
10104;1;202310010000;9.1
10105;1;202310010000;8.7
10106;1;202310010000;9.1
10107;1;202310010000;9.4
10108;1;202310010000;7.8
10109;1;202310010000;11.3
10110;1;202310010000;10.2
10111;1;202310010000;11.5
10113;1;202310010000;10.6
10114;1;202310010000;11.1
10115;1;202310010000;10.6
10116;1;202310010000;10.8
10117;1;202310010000;10.7
10118;1;202310010000;11.4
10119;1;202310010000;11.8
10120;1;202310010000;10.6
10121;1;202310010000;10.2
10122;1;202310010000;11.4
10123;1;202310010000;12.0
10124;1;202310010000;11.2
10125;1;202310010000;10.7
10126;1;202310010000;10.5
10131;1;202310010000;11.7
10132;1;202310010000;11.5
10133;1;202310010000;11.3
10134;1;202310010000;11.4
10135;1;202310010000;11.5
10136;1;202310010000;10.5
10137;1;202310010000;11.4
10138;1;202310010000;10.4
10139;1;202310010000;10.3
10140;1;202310010000;10.6
10141;1;202310010000;10.0
10142;1;202310010000;7.0
10143;1;202310010000;11.3
10144;1;202310010000;11.1
10145;1;202310010000;11.6
10146;1;202310010000;7.6
10147;1;202310010000;9.2
10148;1;202310010000;7.0
10149;1;202310010000;7.0
10150;1;202310010000;9.1
10152;1;202310010000;8.1
10153;1;202310010000;10.8
10154;1;202310010000;8.6
10155;1;202310010000;9.6
10156;1;202310010000;8.7
10157;1;202310010000;7.1
10158;1;202310010000;9.6
10159;1;202310010000;12.5
10161;1;202310010000;10.6
10162;1;202310010000;12.0
10163;1;202310010000;9.8
10164;1;202310010000;13.0
10165;1;202310010000;10.1
10166;1;202310010000;13.1
10167;1;202310010000;14.2
10168;1;202310010000;10.7
10169;1;202310010000;10.7
10170;1;202310010000;11.1
10171;1;202310010000;11.2
10173;1;202310010000;11.3
10177;1;202310010000;11.1
10179;1;202310010000;9.0
10184;1;202310010000;15.8
10186;1;202310010000;9.3
10187;1;202310010000;11.5
10188;1;202310010000;11.2
10189;1;202310010000;11.1
10190;1;202310010000;11.4
10191;1;202310010000;11.4
10192;1;202310010000;11.4
10193;1;202310010000;11.1
10194;1;202310010000;10.6
10195;1;202310010000;11.1
10196;1;202310010000;11.3
10198;1;202310010000;12.4
10199;1;202310010000;12.7
10202;1;202310010000;13.3
10203;1;202310010000;13.6
10204;1;202310010000;12.6
10207;1;202310010000;9.8
10216;1;202310010000;11.9
10217;1;202310010000;10.8
10218;1;202310010000;11.0
10219;1;202310010000;13.8
10232;1;202310010000;11.7
10233;1;202310010000;11.9
10234;1;202310010000;10.4
10235;1;202310010000;10.4
10236;1;202310010000;11.0
10237;1;202310010000;11.1
10238;1;202310010000;11.3
10239;1;202310010000;12.7
10240;1;202310010000;11.6
10241;1;202310010000;11.8
10271;1;202310010000;12.4
10273;1;202310010000;10.7
10274;1;202310010000;10.3
10275;1;202310010000;10.2
10276;1;202310010000;10.1
10277;1;202310010000;10.1
10278;1;202310010000;10.4
10279;1;202310010000;10.1
10280;1;202310010000;10.5
10285;1;202310010000;11.4
10286;1;202310010000;12.2
10287;1;202310010000;12.4
10290;1;202310010000;12.0
10291;1;202310010000;12.2
10292;1;202310010000;11.6
10293;1;202310010000;12.3
10294;1;202310010000;12.3
10295;1;202310010000;12.0
10296;1;202310010000;12.1
10298;1;202310010000;12.5
10299;1;202310010000;12.3
10300;1;202310010000;10.4
10301;1;202310010000;10.7
10302;1;202310010000;11.5
10303;1;202310010000;12.3
10304;1;202310010000;10.7
10305;1;202310010000;12.3
10306;1;202310010000;10.5
10307;1;202310010000;11.5
10308;1;202310010000;11.8
10309;1;202310010000;11.0
10310;1;202310010000;10.6
10311;1;202310010000;12.6
10312;1;202310010000;13.3
10313;1;202310010000;12.5
10314;1;202310010000;12.6
10315;1;202310010000;10.3
10316;1;202310010000;11.0
10317;1;202310010000;12.2
10318;1;202310010000;11.1
10319;1;202310010000;11.8
10320;1;202310010000;9.4
10321;1;202310010000;11.1
10322;1;202310010000;11.4
10323;1;202310010000;11.5
10324;1;202310010000;9.1
10325;1;202310010000;12.7
10327;1;202310010000;14.5
10328;1;202310010000;13.4
10329;1;202310010000;11.8
10330;1;202310010000;10.6
10331;1;202310010000;8.7
10332;1;202310010000;11.6
10333;1;202310010000;11.5
10334;1;202310010000;11.7
10335;1;202310010000;10.8
10336;1;202310010000;12.3
10337;1;202310010000;13.1
10338;1;202310010000;13.1
10339;1;202310010000;13.9
10340;1;202310010000;13.3
10341;1;202310010000;10.9
10342;1;202310010000;12.5
10343;1;202310010000;11.8
10345;1;202310010000;12.0
10346;1;202310010000;9.8
10347;1;202310010000;11.2
10348;1;202310010000;11.6
10349;1;202310010000;11.8
10350;1;202310010000;11.6
10351;1;202310010000;10.1
10352;1;202310010000;12.4
10353;1;202310010000;12.3
10354;1;202310010000;13.5
10355;1;202310010000;10.3
10356;1;202310010000;10.6
10357;1;202310010000;12.1
10358;1;202310010000;10.7
10359;1;202310010000;11.8
10360;1;202310010000;10.8
10361;1;202310010000;8.3
10364;1;202310010000;12.5
10365;1;202310010000;12.1
10370;1;202310010000;7.2
10371;1;202310010000;12.2
10372;1;202310010000;9.2
10373;1;202310010000;8.2
10374;1;202310010000;12.5
10375;1;202310010000;10.1
10379;1;202310010000;10.9
10428;1;202310010000;11.2
10429;1;202310010000;11.0
10430;1;202310010000;10.1
10431;1;202310010000;10.5
10432;1;202310010000;9.9
10433;1;202310010000;10.9
10434;1;202310010000;11.1
10435;1;202310010000;9.5
10496;1;202310010000;12.8
10500;1;202310010000;14.7
10502;1;202310010000;12.5
10512;1;202310010000;11.4
10513;1;202310010000;10.1
10514;1;202310010000;11.9
10515;1;202310010000;11.7
10675;1;202310010000;13.0
10762;1;202310010000;12.1
10764;1;202310010000;11.9
10765;1;202310010000;11.7
10766;1;202310010000;8.7
10767;1;202310010000;8.9
10768;1;202310010000;15.2
10770;1;202310010000;10.5
10775;1;202310010000;10.1
10776;1;202310010000;11.7
10778;1;202310010000;11.5
10779;1;202310010000;11.5
10780;1;202310010000;11.1
10781;1;202310010000;10.4
10782;1;202310010000;13.6
10786;1;202310010000;12.2
10787;1;202310010000;11.5
10788;1;202310010000;11.9
10789;1;202310010000;9.2
10790;1;202310010000;10.7
10791;1;202310010000;9.8
10792;1;202310010000;11.1
10793;1;202310010000;10.3
10794;1;202310010000;11.3
10795;1;202310010000;8.6
10796;1;202310010000;6.0
10797;1;202310010000;6.7
10798;1;202310010000;8.8
10799;1;202310010000;7.2
10802;1;202310010000;11.2
10877;1;202310010000;10.5
10878;1;202310010000;10.1
10879;1;202310010000;11.7
10880;1;202310010000;11.5
10881;1;202310010000;10.7
10882;1;202310010000;10.7
10883;1;202310010000;10.6
10884;1;202310010000;12.2
10885;1;202310010000;11.7
10887;1;202310010000;11.6
10888;1;202310010000;11.1
10889;1;202310010000;10.3
10890;1;202310010000;10.7
10891;1;202310010000;8.9
10893;1;202310010000;11.1
10894;1;202310010000;12.3
10895;1;202310010000;9.7
10896;1;202310010000;10.6
10897;1;202310010000;11.5
10899;1;202310010000;11.1
10900;1;202310010000;11.2
10901;1;202310010000;11.3
10902;1;202310010000;11.0
10903;1;202310010000;10.9
10904;1;202310010000;10.8
10905;1;202310010000;9.8
10906;1;202310010000;10.9
10907;1;202310010000;11.0
10908;1;202310010000;10.9
10909;1;202310010000;11.4
10910;1;202310010000;11.6
10912;1;202310010000;10.8
10913;1;202310010000;11.5
10923;1;202310010000;13.5
10924;1;202310010000;10.7
10925;1;202310010000;7.7
10926;1;202310010000;9.8
10927;1;202310010000;11.0
10950;1;202310010000;10.7
10951;1;202310010000;11.0
10952;1;202310010000;10.9
10954;1;202310010000;10.2
10955;1;202310010000;10.1
19992;1;202310010000;11.1
19994;1;202310010000;12.0
19995;1;202310010000;12.5
19996;1;202310010000;12.5
19997;1;202310010000;13.9
19999;1;202310010000;9.1
20221;1;202310010000;10.9
20223;1;202310010000;10.5
20328;1;202310010000;11.3
20391;1;202310010000;9.3
20429;1;202310010000;14.6
20430;1;202310010000;8.7
20431;1;202310010000;4.2
20445;1;202310010000;12.1
20466;1;202310010000;10.2
20467;1;202310010000;10.2
20468;1;202310010000;10.2
20469;1;202310010000;10.6
20470;1;202310010000;10.1
20471;1;202310010000;11.6
20472;1;202310010000;11.8
20473;1;202310010000;10.9
20474;1;202310010000;12.0
20475;1;202310010000;10.6
20476;1;202310010000;10.3
20477;1;202310010000;10.4
20585;1;202310010000;3.9
20627;1;202310010000;11.0
20628;1;202310010000;11.0
20629;1;202310010000;11.3
20632;1;202310010000;5.1
20633;1;202310010000;7.5
20634;1;202310010000;11.7
20635;1;202310010000;10.0
20636;1;202310010000;8.8
20805;1;202310010000;7.1
1;1;202310020000;6.2
2;1;202310020000;12.7
3;1;202310020000;13.8
4;1;202310020000;8.1
6;1;202310020000;11.0
7;1;202310020000;7.6
8;1;202310020000;11.3
9;1;202310020000;10.0
10;1;202310020000;10.4
11;1;202310020000;8.7
13;1;202310020000;11.7
14;1;202310020000;10.2
15;1;202310020000;12.5
17;1;202310020000;9.8
18;1;202310020000;9.9
19;1;202310020000;8.8
20;1;202310020000;9.1
22;1;202310020000;13.1
23;1;202310020000;5.8
24;1;202310020000;7.4
25;1;202310020000;10.2
26;1;202310020000;6.8
27;1;202310020000;12.3
28;1;202310020000;8.3
29;1;202310020000;1.6
30;1;202310020000;6.9
31;1;202310020000;13.0
32;1;202310020000;10.8
33;1;202310020000;-0.1
34;1;202310020000;10.9
35;1;202310020000;6.2
36;1;202310020000;14.6
37;1;202310020000;11.2
38;1;202310020000;11.8
39;1;202310020000;14.2
40;1;202310020000;11.1
41;1;202310020000;8.4
42;1;202310020000;12.2
43;1;202310020000;9.5
44;1;202310020000;11.1
45;1;202310020000;5.2
46;1;202310020000;9.3
47;1;202310020000;15.7
48;1;202310020000;13.4
49;1;202310020000;11.2
50;1;202310020000;12.0
51;1;202310020000;13.9
52;1;202310020000;13.0
53;1;202310020000;10.7
54;1;202310020000;11.2
56;1;202310020000;14.6
57;1;202310020000;10.9
58;1;202310020000;11.5
59;1;202310020000;10.3
60;1;202310020000;8.2
61;1;202310020000;15.3
62;1;202310020000;7.2
63;1;202310020000;12.2
64;1;202310020000;9.2
65;1;202310020000;9.6
66;1;202310020000;14.4
67;1;202310020000;11.0
68;1;202310020000;11.7
69;1;202310020000;11.4
70;1;202310020000;10.7
71;1;202310020000;12.9
72;1;202310020000;7.9
73;1;202310020000;6.1
74;1;202310020000;2.5
75;1;202310020000;12.4
76;1;202310020000;12.9
77;1;202310020000;13.9
78;1;202310020000;10.2
79;1;202310020000;11.4
80;1;202310020000;11.1
81;1;202310020000;12.8
82;1;202310020000;10.4
83;1;202310020000;10.5
84;1;202310020000;15.8
85;1;202310020000;10.9
86;1;202310020000;10.6
87;1;202310020000;13.0
88;1;202310020000;11.9
89;1;202310020000;10.7
91;1;202310020000;9.3
92;1;202310020000;12.5
93;1;202310020000;15.1
94;1;202310020000;14.7
95;1;202310020000;14.1
96;1;202310020000;10.4
97;1;202310020000;10.7
103;1;202310020000;9.7
106;1;202310020000;10.2
118;1;202310020000;13.6
123;1;202310020000;10.1
129;1;202310020000;9.8
131;1;202310020000;7.7
140;1;202310020000;9.7
141;1;202310020000;12.3
143;1;202310020000;10.1
146;1;202310020000;12.3
152;1;202310020000;11.9
162;1;202310020000;11.0
165;1;202310020000;11.3
167;1;202310020000;11.0
172;1;202310020000;6.5
178;1;202310020000;9.6
181;1;202310020000;11.7
182;1;202310020000;11.7
186;1;202310020000;15.0
192;1;202310020000;10.9
204;1;202310020000;11.4
205;1;202310020000;13.1
211;1;202310020000;13.9
224;1;202310020000;8.5
229;1;202310020000;14.6
233;1;202310020000;11.9
239;1;202310020000;10.5
240;1;202310020000;10.5
244;1;202310020000;11.2
247;1;202310020000;13.1
255;1;202310020000;11.7
256;1;202310020000;10.6
257;1;202310020000;9.9
266;1;202310020000;10.8
268;1;202310020000;12.9
270;1;202310020000;13.7
272;1;202310020000;11.6
273;1;202310020000;2.8
274;1;202310020000;8.8
280;1;202310020000;7.7
281;1;202310020000;9.0
290;1;202310020000;12.0
294;1;202310020000;12.4
297;1;202310020000;10.2
301;1;202310020000;11.6
308;1;202310020000;11.4
309;1;202310020000;11.9
311;1;202310020000;12.0
316;1;202310020000;9.9
317;1;202310020000;9.5
321;1;202310020000;10.6
326;1;202310020000;11.9
331;1;202310020000;13.2
332;1;202310020000;14.1
338;1;202310020000;7.7
341;1;202310020000;9.0
342;1;202310020000;12.6
355;1;202310020000;11.7
358;1;202310020000;12.1
359;1;202310020000;11.1
361;1;202310020000;12.7
379;1;202310020000;12.7
384;1;202310020000;8.9
385;1;202310020000;12.0
388;1;202310020000;11.6
389;1;202310020000;11.4
392;1;202310020000;13.1
396;1;202310020000;12.3
404;1;202310020000;12.3
405;1;202310020000;7.4
407;1;202310020000;9.5
409;1;202310020000;6.6
414;1;202310020000;7.8
415;1;202310020000;13.5
417;1;202310020000;7.3
419;1;202310020000;11.0
423;1;202310020000;11.8
426;1;202310020000;9.7
429;1;202310020000;10.5
432;1;202310020000;12.6
433;1;202310020000;11.8
436;1;202310020000;12.2
451;1;202310020000;12.4
454;1;202310020000;12.9
455;1;202310020000;11.2
456;1;202310020000;9.4
462;1;202310020000;13.1
464;1;202310020000;10.1
465;1;202310020000;8.3
468;1;202310020000;7.6
472;1;202310020000;14.0
506;1;202310020000;9.6
510;1;202310020000;9.4
516;1;202310020000;13.5
521;1;202310020000;9.1
534;1;202310020000;13.2
536;1;202310020000;9.2
540;1;202310020000;10.1
557;1;202310020000;9.2
560;1;202310020000;12.1
571;1;202310020000;9.4
606;1;202310020000;1.2
612;1;202310020000;7.3
630;1;202310020000;9.0
636;1;202310020000;9.3
638;1;202310020000;9.3
641;1;202310020000;10.8
645;1;202310020000;11.9
647;1;202310020000;12.1
649;1;202310020000;10.7
655;1;202310020000;11.1
665;1;202310020000;12.2
666;1;202310020000;11.2
668;1;202310020000;11.1
669;1;202310020000;10.3
687;1;202310020000;12.3
694;1;202310020000;11.6
695;1;202310020000;12.4
700;1;202310020000;8.3
711;1;202310020000;12.4
714;1;202310020000;10.6
723;1;202310020000;11.0
729;1;202310020000;8.5
731;1;202310020000;8.3
738;1;202310020000;11.0
743;1;202310020000;10.3
746;1;202310020000;11.7
748;1;202310020000;11.7
749;1;202310020000;12.1
762;1;202310020000;12.8
765;1;202310020000;12.6
771;1;202310020000;10.9
774;1;202310020000;10.5
779;1;202310020000;12.2
782;1;202310020000;10.4
795;1;202310020000;14.3
797;1;202310020000;10.2
799;1;202310020000;11.9
800;1;202310020000;10.9
803;1;202310020000;10.0
806;1;202310020000;10.2
835;1;202310020000;8.0
842;1;202310020000;10.7
843;1;202310020000;12.5
844;1;202310020000;10.4
847;1;202310020000;7.0
848;1;202310020000;9.1
849;1;202310020000;11.1
850;1;202310020000;13.0
852;1;202310020000;12.6
853;1;202310020000;13.2
854;1;202310020000;10.6
855;1;202310020000;10.5
856;1;202310020000;4.1
857;1;202310020000;12.2
859;1;202310020000;9.9
860;1;202310020000;11.4
861;1;202310020000;9.3
862;1;202310020000;6.5
863;1;202310020000;7.6
864;1;202310020000;3.6
865;1;202310020000;13.6
866;1;202310020000;1.4
867;1;202310020000;4.0
915;1;202310020000;8.8
952;1;202310020000;12.0
955;1;202310020000;8.0
958;1;202310020000;11.7
1024;1;202310020000;12.9
1040;1;202310020000;10.4
1118;1;202310020000;12.7
1435;1;202310020000;10.8
1472;1;202310020000;11.5
1728;1;202310020000;11.2
1729;1;202310020000;12.5
1730;1;202310020000;11.8
1731;1;202310020000;11.4
1732;1;202310020000;12.5
1733;1;202310020000;12.7
1734;1;202310020000;11.4
1735;1;202310020000;10.4
1736;1;202310020000;10.5
1737;1;202310020000;11.8
1738;1;202310020000;11.4
1739;1;202310020000;12.2
1740;1;202310020000;12.2
1741;1;202310020000;10.3
1742;1;202310020000;13.5
1743;1;202310020000;10.9
1744;1;202310020000;9.6
1745;1;202310020000;10.0
1746;1;202310020000;9.9
1747;1;202310020000;9.7
1748;1;202310020000;11.8
1749;1;202310020000;9.8
1750;1;202310020000;11.7
1751;1;202310020000;12.2
1752;1;202310020000;11.5
1753;1;202310020000;9.7
1754;1;202310020000;10.0
1755;1;202310020000;9.4
1756;1;202310020000;9.8
1757;1;202310020000;12.7
1758;1;202310020000;12.8
1759;1;202310020000;13.5
1760;1;202310020000;11.5
1761;1;202310020000;11.2
1762;1;202310020000;13.2
1763;1;202310020000;12.7
1764;1;202310020000;11.8
1765;1;202310020000;10.9
1766;1;202310020000;11.1
1767;1;202310020000;11.1
1768;1;202310020000;11.4
1769;1;202310020000;11.7
1770;1;202310020000;11.3
1771;1;202310020000;11.5
1772;1;202310020000;11.4
1773;1;202310020000;11.4
1774;1;202310020000;11.3
1775;1;202310020000;10.8
1776;1;202310020000;11.7
1777;1;202310020000;11.2
1778;1;202310020000;11.7
1779;1;202310020000;12.4
1780;1;202310020000;11.2
1781;1;202310020000;11.5
1782;1;202310020000;11.3
1783;1;202310020000;12.2
1784;1;202310020000;12.1
1785;1;202310020000;11.1
1786;1;202310020000;12.7
1787;1;202310020000;13.4
1788;1;202310020000;13.5
1789;1;202310020000;13.3
1790;1;202310020000;12.4
1795;1;202310020000;10.5
1796;1;202310020000;10.5
1797;1;202310020000;11.4
1798;1;202310020000;11.7
1799;1;202310020000;11.7
1800;1;202310020000;11.9
1801;1;202310020000;11.8
1802;1;202310020000;12.1
1803;1;202310020000;12.3
1804;1;202310020000;12.3
1805;1;202310020000;12.4
1806;1;202310020000;12.5
1815;1;202310020000;10.2
1816;1;202310020000;10.0
1817;1;202310020000;10.1
1818;1;202310020000;9.9
1820;1;202310020000;11.3
1821;1;202310020000;10.7
1822;1;202310020000;10.1
1823;1;202310020000;10.2
1824;1;202310020000;10.9
1825;1;202310020000;10.4
1826;1;202310020000;10.2
1827;1;202310020000;10.3
1828;1;202310020000;9.9
1829;1;202310020000;10.1
1830;1;202310020000;10.9
1832;1;202310020000;9.9
1833;1;202310020000;9.4
1835;1;202310020000;10.5
1836;1;202310020000;10.2
2518;1;202310020000;9.5
2521;1;202310020000;9.0
2522;1;202310020000;10.7
2523;1;202310020000;12.2
2524;1;202310020000;11.4
2525;1;202310020000;10.8
3932;1;202310020000;11.1
3935;1;202310020000;14.1
3952;1;202310020000;10.0
3954;1;202310020000;7.7
3955;1;202310020000;10.2
3956;1;202310020000;10.0
3958;1;202310020000;13.6
3959;1;202310020000;12.0
3960;1;202310020000;10.2
3963;1;202310020000;11.5
3966;1;202310020000;10.0
3967;1;202310020000;9.6
3968;1;202310020000;13.3
3969;1;202310020000;11.0
3970;1;202310020000;12.4
3971;1;202310020000;11.2
3972;1;202310020000;10.6
3973;1;202310020000;10.9
3974;1;202310020000;10.5
3975;1;202310020000;10.1
3976;1;202310020000;11.7
3977;1;202310020000;10.9
3978;1;202310020000;13.3
3979;1;202310020000;10.5
3981;1;202310020000;11.6
3982;1;202310020000;13.4
3985;1;202310020000;11.6
3988;1;202310020000;10.3
3992;1;202310020000;10.2
3996;1;202310020000;10.2
3998;1;202310020000;10.6
3999;1;202310020000;12.5
4002;1;202310020000;12.2
4004;1;202310020000;12.2
4025;1;202310020000;11.5
4026;1;202310020000;10.8
4037;1;202310020000;15.9
4038;1;202310020000;14.0
4040;1;202310020000;13.7
4041;1;202310020000;13.4
